lang,created_at,id,edit_history_tweet_ids,entities,author_id,geo,text,context_annotations,withheld
en,2022-11-20T19:56:21.000Z,1594419397489459200,['1594419397489459200'],"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/dolTW8pFQE', 'expanded_url': 'https://twitter.com/MProves86/status/1594419397489459200/photo/1', 'display_url': 'pic.twitter.com/dolTW8pFQE', 'media_key': '3_1594419392703787008'}]}",1270486275536179209,{'place_id': 'ac88a4f17a51c7fc'},Did my first run in a month and a half and it didn’t kill me. Helped that the wind finally died down https://t.co/dolTW8pFQE,,
en,2022-11-20T17:51:01.000Z,1594387856159813634,['1594387856159813634'],"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/kyOGvfY3py', 'expanded_url': 'https://twitter.com/saylahachey/status/1594387856159813634/video/1', 'display_url': 'pic.twitter.com/kyOGvfY3py', 'media_key': '7_1594387801541599233'}]}",1225236847137132544,{'place_id': 'ac88a4f17a51c7fc'},"I can’t dance, but I love you lots! 😘 https://t.co/kyOGvfY3py",,
en,2022-11-20T16:17:05.000Z,1594364216193974274,['1594364216193974274'],"{'mentions': [{'start': 24, 'end': 38, 'username': 'theNinesHotel', 'id': '26270362'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/By3kKFKIs0', 'expanded_url': 'https://www.swarmapp.com/c/i5SdhyH3lrk', 'display_url': 'swarmapp.com/c/i5SdhyH3lrk', 'status': 429, 'unwound_url': 'https://www.swarmapp.com/c/i5SdhyH3lrk'}], 'annotations': [{'start': 7, 'end': 20, 'probability': 0.4853, 'type': 'Other', 'normalized_text': 'Fitness Center'}, {'start': 52, 'end': 53, 'probability': 0.7797, 'type': 'Place', 'normalized_text': 'OR'}]}",14602959,{'place_id': 'ac88a4f17a51c7fc'},"I'm at Fitness Center - @TheNinesHotel in Portland, OR https://t.co/By3kKFKIs0","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}]",
en,2022-11-20T16:11:36.000Z,1594362836511514626,['1594362836511514626'],"{'annotations': [{'start': 7, 'end': 13, 'probability': 0.7427, 'type': 'Place', 'normalized_text': 'Ecuador'}]}",2798930232,{'place_id': 'ac88a4f17a51c7fc'},I hope Ecuador wins by 35... yes I understand football and each goal is 1 point. I want this outcome to resemble an American high school mercy rule blowout.,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}]",
en,2022-11-20T05:50:42.000Z,1594206582468120577,['1594206582468120577'],,1207572242109878272,{'place_id': 'ac88a4f17a51c7fc'},1 2 3 they gonna run back to meee,,
en,2022-11-20T02:51:20.000Z,1594161440440856576,['1594161440440856576'],"{'annotations': [{'start': 9, 'end': 22, 'probability': 0.9771, 'type': 'Person', 'normalized_text': 'George Clooney'}, {'start': 92, 'end': 106, 'probability': 0.9711, 'type': 'Person', 'normalized_text': 'Herschel Walker'}]}",58297628,{'place_id': 'ac88a4f17a51c7fc'},"Watching George Clooney running for President in an old movie, when abortion surfaces, with Herschel Walker undertones. It’s time to shine a light on abortion. It’s a crime, a sin, and as common as sex. You’re welcome.","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1531603241019920385', 'name': 'Herschel Walker'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1572960636887146496', 'name': ""Georgia's U.S. Senate election, 2022""}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1531603241019920385', 'name': 'Herschel Walker'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1572960636887146496', 'name': ""Georgia's U.S. Senate election, 2022""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291447199595782144', 'name': 'United States politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518653065976369153', 'name': 'United States political figures'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940645343125504', 'name': 'United States political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1531603241019920385', 'name': 'Herschel Walker'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1572960636887146496', 'name': ""Georgia's U.S. Senate election, 2022""}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '872136801774821376', 'name': 'George Clooney', 'description': 'George Clooney'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '872136801774821376', 'name': 'George Clooney', 'description': 'George Clooney'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '872136801774821376', 'name': 'George Clooney', 'description': 'George Clooney'}}]",
en,2022-11-19T21:54:09.000Z,1594086653723045888,['1594086653723045888'],"{'hashtags': [{'start': 0, 'end': 5, 'tag': 'like'}, {'start': 10, 'end': 20, 'tag': 'subscribe'}, {'start': 21, 'end': 29, 'tag': 'youtube'}, {'start': 30, 'end': 38, 'tag': 'fitness'}], 'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/hNp1niaZPH', 'expanded_url': 'https://youtube.com/shorts/mXI02vl6gCY?feature=share', 'display_url': 'youtube.com/shorts/mXI02vl…', 'status': 200, 'unwound_url': 'https://www.youtube.com/shorts/mXI02vl6gCY?feature=share'}], 'annotations': [{'start': 22, 'end': 28, 'probability': 0.9615, 'type': 'Other', 'normalized_text': 'youtube'}]}",566937948,{'place_id': 'ac88a4f17a51c7fc'},#like and #subscribe #youtube #fitness lorrainemfitness https://t.co/hNp1niaZPH,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}]",
en,2022-11-19T09:08:02.000Z,1593893855753297920,['1593893855753297920'],"{'urls': [{'start': 152, 'end': 175, 'url': 'https://t.co/Yb5pRZEFHB', 'expanded_url': 'http://dlvr.it/Sd210g', 'display_url': 'dlvr.it/Sd210g', 'status': 200, 'unwound_url': 'https://bihar.20govt.com/rmrims-patna-careers-recruitment-vacancies/?utm_source=dlvr.it&utm_medium=twitter'}, {'start': 176, 'end': 199, 'url': 'https://t.co/sZNgboyRSi', 'expanded_url': 'https://twitter.com/InityJobs/status/1593893855753297920/photo/1', 'display_url': 'pic.twitter.com/sZNgboyRSi', 'media_key': '3_1593893854079774720'}], 'annotations': [{'start': 7, 'end': 11, 'probability': 0.3943, 'type': 'Organization', 'normalized_text': 'Bihar'}, {'start': 19, 'end': 24, 'probability': 0.4046, 'type': 'Other', 'normalized_text': 'RMRIMS'}, {'start': 26, 'end': 30, 'probability': 0.4443, 'type': 'Other', 'normalized_text': 'Patna'}, {'start': 109, 'end': 144, 'probability': 0.5176, 'type': 'Other', 'normalized_text': 'Rajendra Memorial Research Institute'}, {'start': 146, 'end': 150, 'probability': 0.4398, 'type': 'Other', 'normalized_text': 'Patna'}]}",1021306920,{'place_id': 'ac88a4f17a51c7fc'},"Latest Bihar Jobs- RMRIMS Patna Recruitment 2022- Walk in for Scientist, Technical Assistant Jobs Vacancy in Rajendra Memorial Research Institute Patna https://t.co/Yb5pRZEFHB https://t.co/sZNgboyRSi","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847544972781826048', 'name': 'Careers', 'description': 'Careers'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '961961812492148736', 'name': 'Recruitment', 'description': 'Recruitment'}}]",
en,2022-11-19T02:56:10.000Z,1593800269518995456,['1593800269518995456'],"{'hashtags': [{'start': 43, 'end': 53, 'tag': 'gardening'}, {'start': 54, 'end': 66, 'tag': 'greenthumbs'}, {'start': 67, 'end': 84, 'tag': 'GardeningTwitter'}], 'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/nmiZ9pabVz', 'expanded_url': 'https://twitter.com/pdxnursery/status/1593800269518995456/photo/1', 'display_url': 'pic.twitter.com/nmiZ9pabVz', 'media_key': '3_1593800266620731392'}], 'annotations': [{'start': 68, 'end': 83, 'probability': 0.5556, 'type': 'Other', 'normalized_text': 'GardeningTwitter'}]}",762011718,{'place_id': 'ac88a4f17a51c7fc'},"Sometimes you gotta do what you gotta do!

#gardening #greenthumbs #GardeningTwitter https://t.co/nmiZ9pabVz","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696986668707842', 'name': 'Household Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to household durables and non-durables, home remodeling, interior design, furniture'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864911475436957696', 'name': 'Home and garden', 'description': 'Home and garden'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '864913136821784576', 'name': 'Gardening', 'description': 'Gardening'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '864913136821784576', 'name': 'Gardening', 'description': 'Gardening'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1278016095144665089', 'name': 'At home'}}]",
en,2022-11-19T02:30:01.000Z,1593793691092627456,['1593793691092627456'],"{'annotations': [{'start': 0, 'end': 8, 'probability': 0.4749, 'type': 'Other', 'normalized_text': 'Wurst bar'}, {'start': 40, 'end': 47, 'probability': 0.93, 'type': 'Place', 'normalized_text': 'Portland'}]}",1319491499331997698,{'place_id': 'ac88a4f17a51c7fc'},Wurst bar might be the best dive bar in Portland! Basketball on one tv and skate videos on the other! And if I get hungry I can go next door to canard and get a few steam burgers,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1273764983566774272', 'name': 'Skate'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1273764983566774272', 'name': 'Skate'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1491898362609631238', 'name': 'Sports games'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",
